"Date","CLS.TO","SOXL","NVDA","XOM"
2023-06-05,0.69360147408388,0.607729021937496,0.254078681586205,0.218743974087757
2023-06-06,0.915792834843035,0.812709801218258,0.29943723358001,0.304195734406562
2023-06-07,0.65122264141743,0.543175128442639,0.4113299364037,0.512695048392825
2023-06-08,0.625193994992307,0.792705415948006,0.216903331870486,0.134572552016916
2023-06-09,0.565624374238468,0.402938846477908,0.196361093957562,0.243225681152103
2023-06-12,0.76455277664972,0.83493770209225,0.180520651348641,0.274211465121313
2023-06-13,0.548396478952196,0.0920676642143423,0.258565025917041,0.116851719040851
2023-06-14,0.537888662890272,0.0491865333581294,0.264919727562917,0.633770825401513
2023-06-15,0.476802895926715,0.444323104696809,0.262264080019663,0.55784967243777
2023-06-16,0.687347221268115,0.749117701081348,0.204062670315409,0.668512132232773
2023-06-19,0.547470534187498,NA,NA,NA
2023-06-20,0.564258790851304,0.604857313426431,0.162513741015414,0.723827961423584
2023-06-21,0.717541523839826,0.536466458462313,0.28591678089333,0.468186287037566
2023-06-22,0.693623820460821,0.67808115125287,0.199267283197426,0.162509812091128
2023-06-23,0.900967514479156,0.284890083609397,0.563670282998216,0.300335904216533
2023-06-26,0.718492857368934,0.560410527708916,0.818933590215432,0.903989111857336
2023-06-27,0.575727978545652,0.837819727584873,0.66230099295828,0.446376180327941
2023-06-28,0.5085003643959,0.466570823974415,0.574550979981317,0.689056538237229
2023-06-29,0.554141484992829,0.207546554728364,0.478273964122902,0.630365792070998
2023-06-30,0.555564729634894,0.293389002179372,0.796598208515341,0.310577604434323
2023-07-03,NA,0.335413696431877,0.331437494973725,0.190258944495215
2023-07-04,0.664506556698119,NA,NA,NA
2023-07-05,0.5062662618635,0.90041503431717,0.408467742002275,0.594620864301024
2023-07-06,0.873665751343682,0.49735448996612,0.462605769855155,0.940956822245997
2023-07-07,0.813613346810534,0.236100816065115,0.405414609089058,0.230623338286795
